Frame,Time (ns),RMSD
1,80.011998,1.4456783136827856e-05
2,80.03199599999999,1.2532819366514454
3,80.05199400000001,1.3322945934544208
4,80.071992,1.350122172635892
5,80.09199000000001,1.4237492407662273
6,80.111988,1.4476130563997136
7,80.131986,1.5327854810290193
8,80.151984,1.5739878110806733
9,80.171982,1.7005537233294152
10,80.19198,1.625695685620445
11,80.211978,2.015599274366514
12,80.23197599999999,1.6449800690107819
13,80.251974,1.5313708770657128
14,80.271972,1.5672955214701707
15,80.29197,1.4929372304637625
16,80.31196800000001,1.569891668606041
17,80.331966,1.479970839621434
18,80.35196400000001,1.4561358864981064
19,80.371962,1.5571130914821425
20,80.39196000000001,1.567336972635603
21,80.411958,1.544069418284439
22,80.431956,1.439531198143523
23,80.451954,1.4718733132344486
24,80.471952,1.508466600788134
25,80.49195,1.5020656812493571
26,80.511948,1.5493402063182091
27,80.53194599999999,1.6332645744298706
28,80.551944,1.6462714082426968
29,80.57194199999999,1.6698059696335712
30,80.59194000000001,1.6415781269246887
31,80.611938,1.7231737650146015
32,80.631936,1.7361545853976799
33,80.65193400000001,1.7705028424739093
34,80.671932,1.6601338549221303
35,80.69193000000001,1.6694956005547192
36,80.711928,1.5391051497324166
37,80.731926,1.686915879713291
38,80.751924,1.7182926507947531
39,80.771922,1.9127872119320632
40,80.79192,1.958209851547787
41,80.811918,2.138149209160299
42,80.83191599999999,1.933040242463264
43,80.85191400000001,1.8639848682145517
44,80.871912,1.8986850749438677
45,80.89191000000001,1.8095664939543288
46,80.911908,1.8076995073483235
47,80.931906,1.491887114577692
48,80.951904,1.4804808914066379
49,80.971902,1.647953412562602
50,80.99190000000002,1.636743836987852
51,81.011898,1.725388536968631
52,81.031896,1.6264671306363907
53,81.051894,1.5053302409878357
54,81.071892,1.8564025082874367
55,81.09189,1.5990541031817964
56,81.11188800000001,2.195577789404296
57,81.131886,2.185148503465872
58,81.15188400000001,2.1112294564933567
59,81.171882,2.5868969312456023
60,81.19188,2.379054741729582
61,81.211878,2.0557579646811166
62,81.231876,2.037623063938099
63,81.251874,2.030082607933731
64,81.271872,1.973451782930795
65,81.29186999999999,2.0303757764383796
66,81.311868,1.7256978525213056
67,81.33186599999999,1.8834990101625924
68,81.351864,2.0998629763657553
69,81.37186200000001,1.7138918732415964
70,81.39186,2.065651615743457
71,81.41185800000001,1.821993931665419
72,81.431856,1.7201880797625113
73,81.45185400000001,1.7304216372581658
74,81.471852,1.6817095255828332
75,81.49185,1.9111594692058373
76,81.511848,1.8480137822129392
77,81.531846,1.7040722365417393
78,81.551844,1.7195974370337657
79,81.571842,1.871464740312173
80,81.59183999999999,1.909611714852676
81,81.611838,1.9157899795147317
82,81.63183599999999,1.9543011899222842
83,81.65183400000001,1.912479924723247
84,81.671832,1.7418691911347015
85,81.69183,1.6038282409403928
86,81.71182800000001,1.936497316671344
87,81.731826,2.200193349955309
88,81.75182400000001,2.379627202454387
89,81.771822,2.8712182842617877
90,81.79182,3.0106005749862703
91,81.811818,2.83108294297181
92,81.831816,2.6332401582401586
93,81.851814,2.758663692387035
94,81.871812,2.8280419422377876
95,81.89180999999999,3.304519220532038
96,81.91180800000001,3.283936900183389
97,81.931806,3.3026850734771407
