Frame,Time (ns),Solvent accessible surface area
1,0.0,26911.73715254351
2,0.019998000000000002,27327.981997070492
3,0.039996000000000004,27595.804508308836
4,0.059994,27763.364796272468
5,0.07999200000000001,28053.92921862415
6,0.09999000000000001,27988.27484919419
7,0.119988,27727.99536911594
8,0.139986,27985.58869151684
9,0.15998400000000002,27981.59573328503
10,0.179982,27842.868152374762
11,0.19998000000000002,27875.82894602159
12,0.219978,27699.159147271585
13,0.239976,27997.163485837154
14,0.259974,28116.811137463017
15,0.279972,28038.20038697329
16,0.29997,28262.38070436436
17,0.31996800000000003,28758.057795596767
18,0.339966,28551.807211417607
19,0.359964,28592.355180358965
20,0.37996199999999997,28238.357865612845
21,0.39996000000000004,28304.610665843484
22,0.41995800000000005,28283.87018444656
23,0.439956,28416.42622005666
24,0.45995400000000003,28211.673688765524
25,0.479952,28289.931914450786
26,0.49995,28560.94778974527
27,0.519948,28656.63268449167
28,0.539946,28413.18078156253
29,0.559944,28608.981764645472
30,0.579942,28698.44440171711
31,0.59994,28962.32315186725
32,0.619938,29056.86366020302
33,0.6399360000000001,28988.845193419216
34,0.659934,28937.650721725317
35,0.679932,28946.045342461755
36,0.69993,28792.197799178633
37,0.719928,28782.720126972963
38,0.7399260000000001,28507.440118242568
39,0.7599239999999999,28856.93339612298
40,0.779922,28366.247054668784
41,0.7999200000000001,28803.577644032925
42,0.819918,28959.787624390887
43,0.8399160000000001,28913.28654837212
44,0.859914,28660.689605463893
45,0.879912,28907.239460337612
46,0.89991,28578.027425664302
47,0.9199080000000001,28975.469497911745
48,0.939906,28839.495597723366
49,0.959904,29068.726572947642
50,0.979902,29192.49510070791
51,0.9999,28820.12849861741
52,1.019898,28855.321738950635
53,1.039896,28989.948381830378
54,1.0598940000000001,29172.214443748737
55,1.079892,28983.275238963026
56,1.09989,28924.06050780337
57,1.119888,29162.85791830587
58,1.139886,29290.841705478488
59,1.159884,28965.818958610464
60,1.179882,28953.121023116866
61,1.19988,28729.28850765067
62,1.219878,28716.38033087298
63,1.239876,28977.691981195818
64,1.259874,28448.188961938333
65,1.2798720000000001,28828.22168610233
66,1.29987,28900.000859175627
67,1.319868,28783.370309085112
68,1.339866,28644.260149882262
69,1.359864,28774.615587601016
70,1.3798620000000001,28793.567430329196
71,1.39986,29177.45920646851
72,1.4198579999999998,28854.653883727922
73,1.439856,28560.647528763213
74,1.459854,28486.60966282313
75,1.4798520000000002,28429.281547479
76,1.4998500000000001,28554.330105027755
77,1.5198479999999999,28326.661603293178
78,1.539846,28607.25808141103
79,1.559844,28741.436227445458
80,1.5798420000000002,28939.12964054504
81,1.5998400000000002,28737.730683640173
82,1.619838,28955.21538715327
83,1.639836,29078.438664243262
84,1.659834,29179.400351119602
85,1.6798320000000002,28919.80773572367
86,1.69983,29065.69863122853
87,1.719828,29218.936112793475
88,1.739826,28965.208344836512
89,1.759824,29071.049565733745
90,1.779822,28953.18818342419
91,1.79982,28883.52472272742
92,1.819818,28704.11067196249
93,1.8398160000000001,28888.432124224757
94,1.859814,28785.19489249013
95,1.879812,28810.15993384639
96,1.89981,28755.720575707477
97,1.919808,28887.53305658079
98,1.9398060000000001,29368.711716752754
99,1.959804,29479.814549368955
100,1.979802,29269.25058918627
101,1.9998,29255.911009214182
102,2.019798,29092.42897272226
103,2.039796,29205.604123600362
104,2.0597939999999997,28966.07359069745
105,2.079792,29319.48700131391
106,2.09979,29651.287763568736
107,2.1197880000000002,29299.936228190738
108,2.139786,29433.30422308907
109,2.159784,29262.114900958437
110,2.1797820000000003,29252.923382359757
