Frame,Time (ns),RMSD
1,0.0,5.1223890649928735e-05
2,0.019998000000000002,3.6142094961691593
3,0.039996000000000004,4.22696752578967
4,0.059994,5.227700489662651
5,0.07999200000000001,6.875631139314998
6,0.09999000000000001,7.3559055117957595
7,0.119988,6.814431898992398
8,0.139986,6.272260631649832
9,0.15998400000000002,5.887309141772927
10,0.179982,4.284562641925968
11,0.19998000000000002,3.8071654887308677
12,0.219978,4.842850771911362
13,0.239976,5.382142612045258
14,0.259974,5.210939596768374
15,0.279972,5.488683765081133
16,0.29997,6.532819965160583
17,0.31996800000000003,6.580352011445278
18,0.339966,6.281078403058718
19,0.359964,4.6390487848542845
20,0.37996199999999997,4.638991791458501
21,0.39996000000000004,4.606396196769077
22,0.41995800000000005,5.238589015828626
23,0.439956,5.944203185865628
24,0.45995400000000003,5.849007728720637
25,0.479952,6.516904112113086
26,0.49995,7.416813335834573
27,0.519948,9.136285589623142
28,0.539946,9.19306809097895
29,0.559944,8.18691857390112
30,0.579942,7.995418744110414
31,0.59994,7.720513869337325
32,0.619938,10.154040230342973
33,0.6399360000000001,9.047180942985664
34,0.659934,10.156012222345957
35,0.679932,9.09009416123442
36,0.69993,9.12832417625377
37,0.719928,9.060276540793865
38,0.7399260000000001,9.402065485425902
39,0.7599239999999999,8.95745689262013
40,0.779922,10.956764296449697
41,0.7999200000000001,10.74322596391051
42,0.819918,9.643437424316405
43,0.8399160000000001,9.70085847814284
44,0.859914,9.523913583223795
45,0.879912,9.564035832493476
46,0.89991,9.47039797868223
47,0.9199080000000001,10.153065626239231
48,0.939906,8.506276213627414
49,0.959904,7.809887368306995
50,0.979902,8.914532804372026
51,0.9999,10.230312924802616
52,1.019898,10.233150440490894
53,1.039896,10.55152548542444
54,1.0598940000000001,10.260069136451957
55,1.079892,11.604639086332147
56,1.09989,11.383249259892116
57,1.119888,11.006167830058493
58,1.139886,11.962140710270734
59,1.159884,11.544980791537407
60,1.179882,10.898522134949276
61,1.19988,10.222830375820626
62,1.219878,8.42748159967684
63,1.239876,7.712717642978167
64,1.259874,7.710594814564598
65,1.2798720000000001,7.603046437410682
66,1.29987,9.154248440177055
67,1.319868,9.329313791575021
68,1.339866,9.214485381032498
69,1.359864,10.706464322050955
70,1.3798620000000001,10.847266111497353
71,1.39986,10.51845057834059
72,1.4198579999999998,9.701854938135954
73,1.439856,10.34339546800453
74,1.459854,11.063044119430883
75,1.4798520000000002,10.798254168409173
76,1.4998500000000001,12.061310482088878
77,1.5198479999999999,12.936700492186803
78,1.539846,12.061696394163215
79,1.559844,12.679073397487327
80,1.5798420000000002,13.469841814391582
81,1.5998400000000002,12.770223531152931
82,1.619838,12.895509025557088
83,1.639836,13.068210865662737
84,1.659834,12.710489796488378
85,1.6798320000000002,13.15435221980806
86,1.69983,13.460947497237754
87,1.719828,13.930513938680487
88,1.739826,13.131588924658992
89,1.759824,14.027623605862242
90,1.779822,15.724327620914098
91,1.79982,17.3110073936664
92,1.819818,16.07418262377598
93,1.8398160000000001,16.026482413775444
94,1.859814,14.934296642186954
95,1.879812,13.445623753409683
96,1.89981,14.184409989632089
97,1.919808,15.65084205043728
98,1.9398060000000001,15.970688006750933
99,1.959804,15.841162353444135
100,1.979802,16.634611516190617
101,1.9998,16.22242245773372
102,2.019798,16.086517746314485
103,2.039796,15.987044729855214
104,2.0597939999999997,17.120426035744885
105,2.079792,17.297224435719553
106,2.09979,17.029188165952007
107,2.1197880000000002,16.57722744586154
108,2.139786,16.526472405583714
109,2.159784,16.322442083258192
110,2.1797820000000003,17.167347127171777
111,2.19978,17.698985539666953
112,2.2197780000000003,17.655727193678757
113,2.239776,17.789691981474608
114,2.2597739999999997,18.884395150416523
115,2.279772,19.436968797950257
116,2.29977,17.47331793043492
117,2.319768,17.02058933172351
118,2.339766,15.893256865619097
119,2.359764,16.523521165782984
120,2.3797620000000004,16.935951742401176
121,2.39976,17.64268594513744
122,2.4197580000000003,17.515463834058163
123,2.439756,17.0670598420404
124,2.4597539999999998,18.318388095001165
125,2.479752,18.246504977213554
126,2.49975,19.481019999250442
127,2.519748,18.622825475883143
128,2.539746,17.660412018298636
129,2.5597440000000002,16.56916787753918
130,2.579742,16.683750003062755
131,2.59974,15.996176201308009
132,2.619738,15.860054210521145
133,2.639736,15.500300740344846
134,2.659734,15.811255641422985
135,2.679732,17.87018325407908
136,2.69973,17.71869448783694
137,2.719728,18.249386626035875
138,2.739726,18.966954856560847
139,2.7597240000000003,18.878015227485157
140,2.779722,18.81929318659645
141,2.79972,18.506707001665383
142,2.819718,19.209791893277437
143,2.8397159999999997,19.7825148879622
144,2.859714,19.886624159497035
145,2.879712,18.549162881487188
146,2.8997100000000002,19.09998929760006
147,2.919708,20.20509208797793
148,2.939706,19.435007311267526
149,2.9597040000000003,18.997565793469224
150,2.979702,18.20493788868154
151,2.9997000000000003,17.918290440598522
152,3.019698,17.542939520328833
153,3.0396959999999997,16.9383308342202
154,3.059694,17.354118400610197
155,3.079692,17.479338370054997
156,3.09969,17.535913571142657
157,3.119688,15.49846580995735
158,3.139686,15.73730425137297
159,3.1596840000000004,15.308643521038556
160,3.179682,15.522098543791392
161,3.1996800000000003,17.11524229888732
162,3.219678,15.486328559227653
163,3.239676,16.32368970642176
164,3.259674,18.12719861317861
165,3.279672,19.039096807166437
166,3.29967,20.17410290472502
167,3.319668,19.744657849798948
168,3.3396660000000002,20.05967145238073
169,3.3596640000000004,19.066464546910538
170,3.379662,19.23439632145149
171,3.39966,19.32587138041617
172,3.419658,19.293832914326032
173,3.439656,19.46151060788079
174,3.459654,18.35902367486004
175,3.479652,18.353713006233882
176,3.49965,19.08660012690998
177,3.519648,19.03472491201364
178,3.5396460000000003,19.55569383113265
179,3.559644,18.39358704077837
180,3.579642,18.766073658797527
181,3.59964,19.45340155245882
182,3.619638,19.45598602377454
183,3.639636,19.17952484497354
184,3.659634,19.374184431481048
185,3.6796320000000002,19.868620082447972
186,3.69963,20.129618491065866
187,3.719628,20.38255596439685
188,3.7396260000000003,20.42939141289928
189,3.759624,21.57018842882855
190,3.7796220000000003,20.45113989360083
191,3.79962,19.98095654421865
192,3.8196179999999997,20.15073506796511
193,3.839616,20.859415512608997
194,3.859614,22.228305707408815
195,3.8796120000000003,21.353174359493178
196,3.89961,21.45422743865945
197,3.919608,20.6688429217105
198,3.9396060000000004,20.838841813206265
199,3.959604,21.411463736761153
200,3.979602,22.04382524979759
201,3.9996,21.517430029994195
202,4.019598,21.645219768548507
203,4.039596,21.171773198794753
204,4.059594,21.409644424033498
205,4.079592,21.49915722546294
206,4.09959,21.144861604629817
207,4.119587999999999,21.577895790557303
208,4.139586,22.822137229310346
209,4.159584,23.90195932078322
210,4.179582,24.503630367380065
211,4.19958,26.172409180522763
212,4.219578,26.080652925140196
213,4.2395760000000005,25.364614649173102
214,4.259574000000001,24.679946177640883
215,4.279572,24.83143842570462
216,4.29957,24.382847215318318
217,4.319568,24.699369437957866
218,4.339566,25.06887341004757
219,4.359564000000001,25.37213406727047
220,4.379562,25.295374303197473
221,4.39956,25.278502046086686
222,4.419558,26.17053857039871
223,4.4395560000000005,25.570250927296883
224,4.459554,24.046778436994142
225,4.479552,23.924437081251146
226,4.49955,22.374115357156192
227,4.5195479999999995,20.98308215367772
228,4.5395460000000005,20.554659335579704
229,4.559544,21.650177884879696
230,4.579542,22.43589308439805
231,4.59954,22.696516573054076
232,4.619538,22.418411315856076
233,4.639536,23.110214408974127
234,4.659534,24.275828188984033
235,4.679532,23.755153818515677
